pn,qty
CAMA02M50096,0
CAMA02M50097,1
CAMA02M50098,1
CAMA02M50099,0
CAMA02M50100,0
CAMA02M50113,0
CAMA02M50114,0
CAMA02M50115,0
CAMA02M50117,0
CAMA02M50118,0
CAMA02M50119,0
CAMA02M50120,0
CAMA02M50121,0
CAMA02M50151,0
CAMA02M50152,0
CAMA02M50301,0
CAMA02M50302,0
CAMA02M50303,0
CAMA02M50304,0
CAMA02M50305,0
CAMA02M50306,0
CAMA02Z00001,0
CAMA02Z00002,0
CAMA02Z00003,0
CAMA03A10000,0
CAMA03A10100,0
CAMA03A10200,0
CAMA03A10300,0
CAMA03A90000,0
CAMA03M50101,0
CAMA03M50102,0
CAMA03M50103,0
CAMA03M50104,0
CAMA03M50105,0
CAMA03M50106,0
CAMA03M50107,0
CAMA03M50108,0
CAMA03M50109,0
CAMA03M50110,0
CAMA03M50111,0
CAMA03M50112,0
CAMA03M50116,0
CAMA03Z00001,0
CAMA03Z00002,0
CAMA03Z00003,0
CAME01694,0
CAME09818,0
CAME09819,0
CAME09820,0
CAME09821,0
CAME11411,37
CAME11564,0
CAME11778,19
CAME12053,0
CAME12105,4
CAME12401,0
CAME12453,0
CAME12454,0
CAME13989,0
CAME14316,0
CAME14317,0
CAME15045,0
CAME15046,2
CAME15047,8
CAME15054,0
CAME15055,0
CAME15056,0
CAME15057,0
CAME15058,0
CAME15059,0
CAME15060,0
CAME15061,0
CAME15062,0
CAME15065,0
CAME15066,63
CAME15067,0
CAME15068,0
CAME15069,0
CAME15070,0
CAME15071,13
CAME15073,33
CAME15074,0
CAME15076,0
CAME15077,0
CAME15078,0
CAME15079,0
CAME15080,0
CAME15081,0
CAME15082,3
CAME15083,0
CAME15084,0
CAME15085,0
CAME15086,0
CAME15087,0
CAME15088,0
CAME15089,0
CAME15090,0
CAME15091,0
CAME15092,0
CAME15093,0
CAME15094,0
CAME15095,0
CAME15096,0
CAME15097,0
CAME15098,0
CAME15099,23
CAME15100,0
CAME15101,0
CAME15102,14
CAME15103,14
CAME15104,27
CAME15105,16
CAME15106,32
CAME15108,0
CAME15109,22
CAME15110,0
CAPA00697,11737
CAPA00698,0
CAPA00699,0
CAPA00700,0
CAPA00701,0
CAPA00702,0
CAPA00703,0
CAPA00704,498
CAPA00705,0
CAPA00706,0
CAPA00707,0
CAPA00708,0
CAPA00709,0
CAPA01139,5398
CAPA01143,0
CAPA01162,0
CAPA01200,0
CAPA01457,0
CAPA01571,0
CAPA01572,0
CAPA01573,0
CAPA01574,0
CAPA01951,10378
CAPA04603,144
CAPA04693,0
CAPA04694,0
CAPA05829,234
CAPA05830,0
CAPA06049,0
CAPA06059,0
CAPA06503,650
CAPA06522,0
CAPA06733,0
CAPA08069,0
CAPA09289,0
CAPA09299,0
CAPA09736,0
CAPA09798,6017
CAPA09801,0
CAPA09802,0
CAPA09810,0
CAPA10818,0
CAPA10833,0
CAPA10834,0
CAPA10848,0
CAPA10989,0
CAPA11210,0
CAPA11386,7000
CAPA11389,0
CAPA11471,0
CAPA11572,0
CAPA11606,526
CAPA11809,0
CAPA11856,0
CAPA11857,0
CAPA11891,0
CAPA11915,0
CAPA11922,0
CAPA11927,0
CAPA11928,0
CAPA12090,0
CAPA12391,0
CAPA12392,2146
CAPA12394,47
CAPA13605,142
CAPA13644,1609
CAPA13645,0
CAPA13646,0
CAPA13647,0
CAPA13648,0
CAPA13649,0
CAPA13650,0
CAPA13651,0
CAPA13652,0
CAPA13655,0
CAPA13656,0
CAPA13658,0
CAPA13659,0
CAPA13660,0
CAPA14054,0
CAPA14055,0
CAPA14056,0
CAPA14057,0
CAPA14058,0
CAPA14059,0
CAPA14061,0
CAPA14062,0
CAPA14219,0
CAPA14220,0
CAPA14221,0
CAPA14222,0
CAPA14223,0
CAPA14224,0
CAPA14246,0
CAPA14288,0
CAPA14760,0
CAPA15114,0
CAPA15115,0
CAPA15116,0
CAPA15117,0
CAPA15118,0
CAPA15119,0
CAPA15120,0
CAPA15121,0
CAPA15122,0
CAPA15123,0
CAPA15124,0
CAPA15125,0
CAPA15126,0
CAPA15127,0
CAPA15128,0
CAPA15129,3000
CAPA15130,4000
CAPA15131,0
CAPA15132,0
CAPA15133,0
CAPA15134,0
CAPA15135,0
CAPA15136,0
CAPA15137,0
CAPA15138,0
CAPA15139,0
CAPA15140,0
CAPA15141,0
CAPA15142,0
CAPA15143,0
CAPA15144,0
CAPA15145,0
CAPA15146,0
CAPA15147,0
CAPA15148,0
CAPA15149,0
CAPA15150,0
CAPA15151,0
CAPA15152,0
CAPA15153,0
CAPA15154,0
CAPA15155,0
CAPA15156,0
CAPA15157,0
CAPA15158,0
CAPA15159,0
CAPA15160,0
CAPA15161,0
CAPA15162,0
CAPA15163,0
CAPA15164,0
CAPA15165,0
CAPA15166,0
CAPA15167,0
CAPA15168,0
CAPA15169,0
CAPA15170,0
CAPA15171,0
CAPA15172,0
CAPA15173,0
CAPT01046,96
CAPT01047,3942
CAPT08532,126
CAPT09497,123
CAPT11802,0
CAPT11803,1280
CAPT12150,0
CAPT12413,0
CAPT13585,0
CAPT14449,4
CAPT15271,98
CAPT15272,98
CAPT15273,176
CAPT15274,0
CAPT15275,0
CAPT15276,20
CAPT15277,0
CAPT15278,0
CAPT15279,0
CAPT15280,0
CAPT15281,0
CAPT15282,0
CAPT15283,0
CAPT15284,0
CAPT15285,0
CAPT15286,0
CAPT15287,1097
CAPT15288,197
CAPT15289,133
CAPT15290,15
CAPT15291,0
CAPT15292,0
CAPT15293,0
CAPT15294,0
CAPT15295,0
CAPT15296,0
CAPT15297,0
CAPT15298,0
CAPT15299,0
CAPT15300,0
CAPT15301,0
CAPT15304,6
CAPT15305,5
CAPT15306,0
CAPT15307,36
CAPT15308,2
CAPT15309,2
CAPT15310,0
CAR000001,0
CAR000002,0
CAR000003,0
CAR000004,0
CAR000005,0
CAR000006,14
CAR000007,0
CAR000008,0
CAR000009,6
CAR000010,0
CAR000011,0
CAR000012,0
CAR000013,13
CAR000014,17
CAR000015,5
CAR000016,0
CAR000017,5
CARR00001,0
CARR00002,0
CARR00003,0
CARREREPU1,0
CARRIER_POD,0
CB0038,0
CB0060,0
CB0097,0
CB0317,0
CB0347-8,0
CB0355,0
CB0458,0
CB0462,0
CB0473,0
CB0474,0
CB0475,0
CB0476,0
CB04858,0
CB0511,0
CB0512,0
CB0513,0
CB0514,0
CB0515,0
CB0516,0
CB0517,0
CB0518,0
CB0522,0
CB0539,0
CB0547,0
CB0576,0
CB0577,0
CB0580,0
CB0581,0
CB0582,0
CB0583,0
CB0584,0
CB0591,0
CB0592,0
CB0593,0
CB0594,0
CB0607,0
CB0671,0
CB0672,0
CB0673,0
CB0674,0
CB0675,0
CB0676,0
CB0677,0
CB0678,0
CB0679,0
CB0680,0
CB0681,0
CB0769,0
CB0781,0
CB0782,0
CB0783,0
CB0784,0
CB0785,0
CB0786,0
CB0809,0
CB0864,0
CB0865,0
CB0865-0,0
CEM001126,14471
CEM001659,0
CEM001660,0
CEM001661,0
CEM001727,9
CEM002143,0
CEM002341,80
CEM006756,0
CEM007097,904
CEM007098,664
CEM009211,0
CEM009212,0
CEM009258,81
CEM011774,0
CEM011775,0
CEM011776,0
CEM011782,0
CEM011959,41
CEM012393,77
CEM014758,3600
CEM014759,0
CEM014905,0
CEM014906,52
CEM014907,0
CEM014908,0
CEM014909,0
CEM014910,0
CEM014911,0
CEM014912,0
CEM014913,14
CEM014914,53
CEM014915,0
CHA-2-04249,0
CHAR02274,0
CHAR02275,0
CHCB00001,0
CHCB00002,0
CHCB00003,250
CHCB00004,488
CHCB00005,0
CHCB00006,0
CHCB00007,154
CHCB00008,0
CHCB00009,0
CHCB00010,0
CHCB00011,0
CHCB00012,0
CHCB00013,688
CHCB00014,49
CHCB00015,83
CHCB00016,145
CHCB00017,49
CHCB00018,96
CHCB00019,0
CHCB00020,28
CHCB00021,46
CHCB00022,50
CHCB00023,52
CHCB00024,3544
CHCB00025,24
CHCB00026,60
CHCB00027,0
CHCB00028,90
CHCB00029,52
CHCB00030,32
CHCB00031,256
CHCB00032,38
CHCB00033,13
CHCB00034,194
CHCB00035,315
CHCB00038,290
CHCB00041,0
CHCB00042,0
CHCB00043,0
CHCB00044,0
CHCB00045,0
CHCB00046,0
CHCB00047,1
CHCB00048,1
CHCB00049,0
CHCB00050,0
CHCB00051,0
CHCB00052,51
CHCB00053,0
CHCB00054,0
CHCB00055,0
CHCB00056,0
CHCB00057,44
CHCB00058,44
CHCB00059,0
CHCB00060,0
CHCB00061,0
CHCB00062,0
CHCB00063,0
CHCB00064,0
CHCB00065,0
CHCB00066,0
CHCB00067,0
CHCB00068,0
CHCB00069,0
CHCB00070,0
CINT00996,0
CINT00997,0
CINT00998,0
CINT00999,0
CINT01000,0
CINT01001,59
CINT01002,0
CINT01003,0
CINT01004,0
CINT01005,0
CINT01006,0
CINT01007,0
CINT01008,0
CINT01009,0
CINT01010,57
CINT01011,0
CINT01012,0
CINT01013,0
CINT01014,0
CINT01015,0
CINT01016,0
CINT01017,0
CINT01018,0
CINT01019,0
CINT01020,0
CINT01021,0
CINT01022,0
CINT01023,0
CINT01024,0
CINT01025,0
CINT01026,0
CINT01027,0
CINT01029,0
CINT01030,0
CINT01031,0
CINT01032,310
CINT01033,0
CINT01034,0
CINT01035,690
CINT01036,0
CINT01037,0
CINT01038,19
CINT01039,11
CINT01040,107
CINT01099,0
CINT01128,0
CINT01129,0
CINT01149,0
CINT01151,0
CINT01152,0
CINT01709,0
CINT01744,0
CINT01766,0
CINT01774,0
CINT01777,0
CINT01837,567
CINT01871,0
CINT01885,0
CINT01904,0
CINT01936,0
CINT04690,0
CINT04691,0
CINT06035,0
CINT06060,0
CINT06061,0
CINT06062,0
CINT06063,0
CINT06497,0
CINT07886,0
CINT07887,0
CINT07888,0
CINT08070,0
CINT08071,0
CINT08573,0
CINT08970,0
CINT08971,0
CINT09205,0
CINT09213,0
CINT09731,0
CINT09741,0
CINT09808,0
CINT10110,0
CINT10111,27
CINT10825,0
CINT10826,0
CINT10853,0
CINT10872,10
CINT10877,0
CINT10878,0
CINT10909,0
CINT10910,0
CINT11384,133
CINT11517,0
CINT11670,0
CINT11671,0
CINT11672,0
CINT11733,0
CINT11785,0
CINT11786,0
CINT11902,0
CINT11904,0
CINT11969,0
CINT12059,0
CINT12415,0
CINT12475,0
CINT13621,0
CINT13622,0
CINT13623,0
CINT13624,0
CINT13625,0
CINT13626,0
CINT13627,0
CINT13628,0
CINT13629,0
CINT13632,0
CINT13633,0
CINT13634,0
CINT13635,0
CINT13636,0
CINT13642,0
CINT13643,0
CINT13987,0
CINT13988,0
CINT14049,0
CINT14155,0
CINT14218,0
CINT14320,0
CINT14347,0
CINT14735,0
CINT14753,0
CINT14756,0
CINT14785,0
CINT15112,0
CINT15113,0
CINT15187,0
CINT15188,0
CINT15189,0
CINT15209,0
CINT15210,0
CINT15211,0
CINT15212,0
CINT15213,0
CINT15214,0
CINT15215,0
CINT15216,0
CINT15217,0
CINT15218,0
CINT15219,0
CINT15220,0
CINT15221,24
CINT15222,0
CINT15223,0
CINT15225,0
CINT15226,0
CINT15227,0
CINT15228,0
CINT15229,0
CINT15230,0
CINT15231,0
CINT15232,0
CINT15233,0
CINT15234,0
CINT15235,0
CINT15236,0
CINT15237,0
CINT15238,0
CINT15239,0
CINT15240,0
CINT15241,0
CINT15242,0
CINT15243,0
CINT15244,0
CINT15245,0
CINT15246,0
CINT15247,0
CINT15248,0
CINT15249,0
CINT15250,0
CINT15251,0
CINT15252,0
CINT15253,0
CINT15254,0
CINT15255,0
CINT15256,0
CINT15257,0
CINT15258,0
CINT15260,0
CINT15262,0
CINT15264,0
CINT15265,0
CINT15266,0
CINT15267,0
CINT15268,0
CINT15269,0
CINT15270,0
CINT15271,0
CINT15272,0
CINT15273,0
CINT15274,0
CINT15275,0
CINT15276,0
CINT15277,0
CINT15278,0
CINT15279,0
CINT15280,0
CINT15281,0
CINT15282,0
CINT15283,0
CINT15284,0
CINT15285,0
CINT15286,0
CINT15288,0
CINT15289,0
CINT15290,0
CINT15291,0
CINT15292,0
CINT15293,0
CINT15294,0
CINT15295,0
CINT15296,0
CINT15297,0
CINT15298,0
CINT15299,0
CINT15300,0
CINT15301,0
CINT15302,0
CINT15303,0
CINT15304,0
CINT15305,0
CINT15306,0
CINT15307,0
CINT15308,0
CINT15309,0
CINT15311,0
CINT15313,0
CINT15314,145
CINT15315,0
CINT15316,0
CINT15317,0
CINT15318,0
CINT15319,0
CINT15320,0
CINT15321,0
CINT15323,0
CINT15325,0
CINT15326,0
CINT15327,0
CINT15328,0
CINT15329,0
CINT15330,0
CINT15331,0
CINT15332,0
CINT15333,0
CINT15334,0
CINT15335,0
CINT15336,0
CINT15337,0
CINT15338,0
CINT15339,0
CINT15340,0
CINT15341,0
CINT15342,0
CINT15343,0
CINT15344,0
CINT15345,0
CINT15346,0
CINT15347,0
CINT15348,0
CINT15349,0
CINT15350,0
CINT15351,0
CINT15352,0
CINT15354,0
CINT15355,0
CINT15356,85
CINT15357,0
CINT15358,0
CINT15359,0
CINT15360,0
CIRC01576,1030
CIRC01611,623
CIRC01612,960
CIRC06675,1357
CIRC11406,100
CIRC11407,100
CIRC11435,889
CIRC11436,1956
CIRC11437,0
CIRC11438,751
CIRC11439,715
CIRC11440,0
CIRC11441,0
CIRC11442,79
CIRC11443,500
CIRC11444,560
CIRC11445,0
CIRC11446,0
CIRC11447,0
CIRC11448,566
CIRC11449,119
CIRC11450,549
CIRC11451,0
CIRC11452,0
CIRC11453,785
CIRC11454,189
CLAA00001,0
CLAA00002,0
CLAIRE,0
CLAV00907,55
CLAV00908,26
CLAV00909,103
CLAV00910,10
CLAV01801,0
CLAV06685,0
CLAV07847,56
CLAV11595,2
CLAV12487,0
CLAV14261,16
CLAV14262,0
CLAV14387,0
CLAV14388,0
CLAV14389,0
CLAV14390,0
CLAV14392,0
CLAV14393,0
CLAV14394,0
CLAV14395,0
CLAV14396,0
CLAV14397,0
CLAV14398,35
CLAV14399,16
CLAV14400,22
CLAV14401,4
CLAV14402,0
CLAV14403,0
CLAV14404,0
CLAV14405,0
CLAV14406,0
CLAV14407,0
CLIN11207,40
CLIN11208,0
CLIN11209,0
CLIN11210,0
CLIN11211,0
CLIN11212,0
CLIN11213,0
CLIN11214,0
CLIN11215,0
CLIN11216,0
CLIN11217,0
CLIN11218,0
CMEA00001,0
CODE01048,5
CODE13588,38
CODE13589,0
CODE13590,13
CODE13591,0
CODE13592,32
CODE13593,0
CODE13594,5
CODE13595,0
CODE13596,4
CODE13597,6
CODE13598,0
CODE15394,0
CODE15395,5
CODE15396,4
CODE15397,3
CODE15398,0
CODE15399,0
CODE15402,0
CODE15403,0
CODE15404,0
CODE15405,207
CODE15406,0
CODE15407,0
CODE15408,25
COLL01604,0
COLL01605,0
COLL01606,2
COLL01607,0
COLL01608,0
COLL01609,11
COLL01610,0
COLL01611,8
COLL01612,0
COLL01615,0
COLL01616,0
COMM,0
COMPOSANT_ELEC,0
COMPOSANT_MECA,0
CON-4-97037,0
CON-4-97038,0
CONDITIONNEMENT,0
CONN00016,91
CONN00616,151
CONN00788,935
CONN00789,436
CONN00790,150
CONN00791,2268
CONN00792,0
CONN00793,0
CONN00794,0
CONN00795,0
CONN00796,0
CONN00797,0
CONN00798,1235
CONN00799,70
CONN00800,5
CONN00801,0
CONN00802,93
CONN00803,7
CONN00804,264
CONN00805,0
CONN00806,2387
CONN00807,100
CONN00808,1211
CONN00809,130
CONN00810,3980
CONN00811,2315
CONN00812,5510
CONN00813,2172
CONN00814,2293
CONN00815,384
CONN00816,811
CONN00817,0
CONN00818,0
CONN00819,0
CONN00820,137
CONN00821,0
CONN00822,517
CONN00823,3
CONN00824,1811
CONN00825,4724
CONN00826,25
CONN00827,1014
CONN00828,3593
CONN00829,1224
CONN00830,890
CONN00831,2469
CONN00832,0
CONN00833,150
CONN00834,4042
CONN00835,4643
CONN00836,4364
CONN00837,0
CONN00838,441
CONN00839,1150
CONN00840,585
CONN00841,0
CONN00842,0
CONN00843,5225
CONN00844,3220
CONN00845,3638
CONN00846,1070
CONN00847,660
CONN00848,1170
CONN00849,617
CONN00850,362
CONN00851,1231
CONN00852,2494
CONN00853,948
CONN00854,2314
CONN00855,653
CONN00856,890
CONN00857,208
CONN00858,3655
CONN00859,201
CONN00860,748
CONN00861,831
CONN00862,9735
CONN00863,504
CONN00864,629
CONN00865,0
CONN00866,0
CONN00867,105
CONN00868,306
CONN00869,302
CONN00870,179
CONN00871,250
CONN00872,227
CONN00873,102
CONN00874,0
CONN00875,0
CONN00876,0
CONN00877,361
CONN00878,13
CONN00879,186
CONN00880,105
CONN00881,161
CONN00882,137
CONN00883,283
CONN00884,7443
CONN00885,0
CONN00886,5991
CONN00887,6238
CONN00888,0
CONN00889,16
CONN00890,161
CONN00891,100
CONN00892,67
CONN00893,687
CONN00894,54
CONN00895,916
CONN00896,151
CONN00897,42
CONN00898,243
CONN00899,2
CONN00900,338
CONN00903,282
CONN00904,62
CONN00905,184
CONN00906,362
CONN00911,789
CONN01061,0
CONN01062,0
CONN01063,0
CONN01144,2131
CONN01164,85
CONN01165,215
CONN01179,0
CONN01202,11
CONN01205,177
CONN01207,1269
CONN01208,97
CONN01690,0
CONN01711,439
CONN01712,100
CONN01714,0
CONN01715,153
CONN01726,196
CONN01734,0
CONN01781,0
CONN01782,98
CONN01783,287
CONN01785,100
CONN01789,0
CONN01803,24
CONN01804,199
CONN01868,82
CONN01869,673
CONN01874,0
CONN01879,0
CONN02344,0
CONN02534,0
CONN02535,0
CONN04630,2197
CONN04639,263
CONN05001,0
CONN05800,0
CONN05818,30
CONN05820,244
CONN05827,12
CONN05828,429
CONN05834,45
CONN06041,99
CONN06045,419
CONN06058,0
CONN06496,0
CONN06502,0
CONN06511,94
CONN06730,71
CONN06731,2144
CONN06732,971
CONN06737,0
CONN06738,0
CONN06739,3480
CONN06740,977
CONN06840,445
CONN07848,100
CONN07849,0
CONN08056,0
CONN08524,0
CONN08526,60
CONN08973,0
CONN08974,224
CONN09200,0
CONN09201,0
CONN09206,0
CONN09252,0
CONN09260,151
CONN09734,1496
CONN09806,0
CONN09807,0
CONN09809,330
CONN10116,0
CONN10117,0
CONN10118,0
CONN10152,0
CONN10847,0
CONN10854,0
CONN10855,0
CONN10860,5585
CONN10861,0
CONN10864,0
CONN10865,0
CONN10866,0
CONN10871,0
CONN10885,0
CONN10896,0
CONN10897,0
CONN10898,0
CONN10916,11
CONN10985,0
CONN11209,0
CONN11385,42
CONN11405,36
CONN11427,261
CONN11498,129
CONN11499,513
CONN11500,195
CONN11501,0
CONN11516,0
CONN11525,12
CONN11575,276
CONN11581,0
CONN11737,0
CONN11739,0
CONN11759,54
CONN11771,0
CONN11910,188
CONN11926,1423
CONN12064,0
CONN12077,0
CONN12263,0
CONN12264,0
CONN12265,997
CONN12273,0
CONN12275,0
CONN12276,0
CONN12279,5
CONN12380,149
CONN12383,7
CONN12395,0
CONN12396,0
CONN12400,235
CONN12425,444
CONN12426,5
CONN12427,116
CONN12428,239
CONN12429,19
CONN12468,123
CONN12488,157
CONN12489,0
CONN13557,0
CONN13565,33
CONN13566,125
CONN13582,0
CONN13583,0
CONN13584,0
CONN13993,0
CONN13994,0
CONN13995,0
CONN13997,0
CONN13998,0
CONN14004,14
CONN14005,98
CONN14006,0
CONN14008,0
CONN14009,0
CONN14012,0
CONN14017,0
CONN14025,0
CONN14026,100
CONN14027,99
CONN14028,100
CONN14029,103
CONN14030,0
CONN14225,0
CONN14226,0
CONN14228,0
CONN14229,0
CONN14250,0
CONN14251,105
CONN14252,10
CONN14280,152
CONN14281,122
CONN14282,420
CONN14283,0
CONN14321,0
CONN14325,14
CONN14327,0
CONN14328,0
CONN14329,0
CONN14338,0
CONN14359,65
CONN14381,5
CONN14389,45
CONN14404,0
CONN14407,0
CONN14408,14
CONN14409,0
CONN14410,0
CONN14411,0
CONN14423,0
CONN14424,0
CONN14425,180
CONN15116,22
CONN15134,1963
CONN15179,0
CONN15185,0
CONN15186,0
CONN15201,0
CONN15204,0
CONN15398,0
CONN15399,0
CONN15400,0
CONN15401,0
CONN15402,0
CONN15403,0
CONN15405,0
CONN15406,757
CONN15407,0
CONN15410,0
CONN15411,50
CONN15412,1667
CONN15413,144
CONN15414,99
CONN15415,31
CONN15416,64
CONN15417,274
CONN15420,3023
CONN15421,0
CONN15422,0
CONN15423,0
CONN15424,0
CONN15425,0
CONN15426,0
CONN15427,358
CONN15428,0
CONN15429,4
CONN15430,0
CONN15432,0
CONN15433,0
CONN15434,0
CONN15435,0
CONN15436,58
CONN15437,0
CONN15438,0
CONN15439,0
CONN15440,0
CONN15441,0
CONN15442,0
CONN15443,0
CONN15444,0
CONN15445,0
CONN15447,150
CONN15448,0
CONN15449,0
CONN15450,0
CONN15451,0
CONN15452,0
CONN15453,0
CONN15454,0
CONN15455,0
CONN15456,0
CONN15457,0
CONN15458,0
CONN15459,1339
CONN15460,0
CONN15461,0
CONN15462,0
CONN15463,481
CONN15464,0
CONN15465,140
CONN15466,0
CONN15468,0
CONN15469,0
CONN15470,100
CONN15471,0
CONN15472,38
CONN15473,0
CONN15474,0
CONN15475,0
CONN15476,100
CONN15477,1425
CONN15478,43
CONN15479,0
CONN15480,109
CONN15481,14
CONN15482,120
CONN15483,1033
CONN15484,0
CONN15485,108
CONN15486,455
CONN15487,10430
CONN15488,404
CONN15489,53
CONN15490,0
CONN15491,0
CONN15492,1597
CONN15493,242
CONN15494,405
CONN15495,2
CONN15496,0
CONN15497,278
CONN15498,0
CONN15499,0
CONN15500,380
CONN15501,0
CONN15502,0
CONN15503,0
CONN15504,258
CONN15505,0
CONN15506,0
CONN15507,0
CONN15508,0
CONN15510,0
CONN15511,0
CONN15512,0
CONN15513,321
CONN15514,0
CONN15515,142
CONN15516,60
CONN15517,341
CONN15519,527
CONN15520,99
CONN15521,214
CONN15522,0
CONN15523,0
CONN15524,0
CONN15525,0
CONN15526,0
CONN15527,0
CONN15528,0
CONN15529,116
CONN15530,0
CONN15531,0
CONN15532,0
CONN15533,121
CONN15534,0
CONN15535,0
CONN15536,0
CONN15537,11
CONN15538,0
CONN15539,0
CONN15540,323
CONN15541,0
CONN15542,0
CONN15543,10
CONN15544,0
CONN15545,10
CONN15546,0
CONN15547,0
CONN15548,0
CONN15549,0
CONN15550,0
CONN15551,50
CONN15552,14
CONN15554,0
CONN15555,100
CONN15556,219
CONN15557,0
CONN15558,20
CONN15559,0
CONN15560,0
CONN15561,0
CONN15562,0
CONN15563,0
CONN15564,0
CONN15565,0
CONN15566,0
CONN15567,0
CONN15568,62
CONN15569,98
CONN15570,0
CONN15571,0
CONN15572,0
CONN15573,0
CONN15574,0
CONN15575,110
CONN15576,39
CONN15577,0
CONN15578,0
CONN15579,0
CONN15580,0
CONN15581,0
CONN15582,0
CONN15583,9
CONN15584,0
CONN15585,852
CONN15587,0
CONN15588,9
CONN15589,0
CONN15590,0
CONN15591,0
CONN15592,0
CONN15593,10
CONN15595,600
CONN15596,50
CONN15597,0
CONN15598,0
CONN15599,0
CONN15600,0
CONN15601,0
CONN15602,0
CONN15603,520
CONN15604,7
CONN15605,0
CONN15606,0
CONN15607,0
CONN15608,0
CONN15609,0
CONN15610,0
CONN15611,100
CONN15612,508
CONN15613,48
CONN15614,0
CONN15615,0
CONN15616,0
CONN15617,0
CONN15618,0
CONN15619,0
CONN15620,315
CONN15621,14
CONN15622,822
CONN15623,1166
CONN15624,498
CONN15625,0
CONN15626,69
CONN15627,0
CONN15628,503
CONN15629,215
CONN15630,228
CONN15631,0
CONN15632,0
CONN15633,3
CONN15634,81
CONN15635,169
CONN15636,0
CONN15637,0
CONN15638,0
CONN15639,10
CONN15640,161
CONN15641,0
CONN15642,4145
CONN15643,1709
CONN15644,60971
CONN15645,12244
CONN15646,13
CONN15647,0
CONN15648,400
CONN15649,1
CONN15650,0
CONN15651,2270
CONN15652,100
CONN15653,579
CONN15654,97
CONN15655,0
CONN15656,17
CONN15657,0
CONN15658,0
CONN15659,530
CONN15660,605
CONN15661,176
CONN15662,5
CONN15663,0
CONN15664,0
CONN15665,104
CONN15666,197
CONN15667,937
CONN15668,3809
CONN15669,0
CONN15670,2055
CONN15671,11
CONN15672,84
CONN15673,0
CONN15674,0
CONN15675,184
CONN15676,209
CONN15677,5068
CONN15678,0
CONN15679,1389
CONN15680,1100
CONN15681,67
CONN15682,1362
CONN15683,0
CONN15684,0
CONN15685,69
CONN15686,859
CONN15687,0
CONN15688,953
CONN15689,0
CONN15690,0
CONN15691,0
CONN15692,0
CONN15693,198
CONN15694,0
CONN15695,0
CONN15696,0
CONN15697,0
CONN15698,0
CONN15699,754
CONN15700,0
CONN15702,0
CONN15703,0
CONN15704,0
CONN15705,23
CONN15706,2
CONN15707,0
CONN15708,1127
CONN15712,0
CONN15713,20
CONN15714,41
CONN15715,0
CONN15716,0
CONN15717,0
CONN15718,0
CONN15719,177
CONN15720,20
CONN15721,184
CONN15722,0
CONN15723,0
CONN15724,0
CONN15725,0
CONN15726,1
CONN15727,0
CONN15728,86
CONN15729,30
CONN15730,640
CONN15731,86
CONN15732,0
CONN15733,0
CONN15734,0
CONN15735,238
CONN15736,0
CONN15737,0
CONN15738,0
CONN15739,0
CONN15740,0
CONN15741,0
CONN15742,0
CONN15743,0
CONN15744,0
CONN15745,0
CONN15746,0
CONN15747,0
CONN15748,215
CONN15749,0
CONN15750,0
CONN15751,380
CONN15752,189
CONN15753,199
CONN15754,78
CONN15755,0
CONN15756,0
CONN15757,0
CONN15758,45
CONN15759,0
CONN15760,42
CONN15761,30
CONN15762,20
CONN15763,6
CONN15764,95
CONN15765,7758
CONN15766,0
CONN15767,1763
CONN15768,0
CONN15769,0
CONN15770,0
CONN15771,0
CONN15772,0
CONN15773,0
CONN15774,20
CONN15775,49
CONN15776,0
CONN15777,42
CONN15778,37
CONN15779,147
CONN15780,189
CONN15781,119
CONN15782,68
CONN15783,491
CONN15784,0
CONN15785,0
CONN15786,722
CONN15787,194
CONN15788,0
CONN15789,0
CONN15790,0
CONN15791,0
CONN15792,3556
CONN15795,0
CONN15796,0
CONN15798,0
CONN15799,0
CONN15800,0
CONN15801,0
CONN15802,0
CONN15803,24
CONN15804,6
CONN15805,3
CONN15806,0
CONN15807,94
CONN15809,0
CONN15810,0
CONN15811,0
CONN15812,0
CONN15813,7
CONN15814,0
CONN15815,0
CONN15816,0
CONN15817,0
CONN15818,10
CONN15819,0
CONN15820,0
CONN15821,0
CONN15822,0
CONN15823,0
CONN15824,127
CONN15825,9
CONN15826,0
CONN15827,0
CONN15828,13
CONN15829,0
CONN15830,0
CONN15831,0
CONN15832,308
CONN15833,129
CONN15834,0
CONN15835,4
CONN15836,253
CONN15837,50
CONN15838,0
CONN15839,0
CONN15840,0
CONN15841,98
CONN15842,81
CONN15843,133
CONN15844,42
CONN15845,157
CONN15846,0
CONN15847,30
CONN15848,38
CONN15849,54
CONN15850,133
CONN15851,0
CONN15852,0
CONN15853,0
CONN15854,100
CONN15855,10
CONN15856,1001
CONN15857,0
CONN15858,0
CONN15859,0
CONN15860,0
CONN15861,0
CONN15862,0
CONN15863,4
CONN15864,4
CONN15865,0
CONN15866,0
CONN15867,1
CONN15868,0
CONN15869,0
CONN15870,0
CONN15871,0
CONN15872,0
CONN15873,0
CONN15874,0
CONN15875,0
CONN15876,0
CONN15877,0
CONN15878,2
CONN15879,19
CONN15880,19
CONN15881,0
CONN15882,0
CONN15883,0
CONN15884,0
CONN15885,0
CONN15886,0
CONN15887,0
CONV00684,0
CONV00693,0
CONV01870,0
CONV11491,0
CONV11793,0
CONV11932,0
CONV12102,0
